title,details_url,start_date,end_date,start_time,end_time,venue_text,category,host,location,address,nor_url,si_url,results_url,other_docs,description,contact,organiser,sas_event_id,external_host,external_event_id,is_past
LASA (Laser Association of South Africa) - 2021 ILCA National Championships,https://www.sailing.org.za/events/110691,2021-10-01,2021-10-04,09:00,18:00,Port Elizabeth Harbour,National Championships,,,,,,,,,,,110691,,,True
2021 ILCA National Championships,https://www.laser.org.za/events/109190,2021-10-01,2021-10-04,09:00,18:00,Port Elizabeth Harbour,National Championships,,,,,,,,,,,,laser_org_za,109190,True
DF95 National Championships 2021,https://www.sailing.org.za/events/105061,2021-10-08,2021-10-10,08:00,15:00,Witbank Yacht Club,National Championships,,,,,,,,,,,105061,,,True
Tour De Vlei,https://www.sailing.org.za/events/99719,2021-10-09,2021-10-10,08:00,15:00,Vogelvlei Yacht Club,Dinghy Event,,,,,,,,,,,99719,,,True
GLYC Inter-Club,https://www.sailing.org.za/events/99722,2021-10-09,2021-10-10,08:00,15:00,George Lakes Yacht Club,Dinghy Event,,,,,,,,,,,99722,,,True
Hobie 16 NR Provincials,https://www.sailing.org.za/events/108354,2021-10-09,2021-10-10,08:00,15:00,Stillbaai Yacht Club,Regional Championships,,,,,,,,,,,108354,,,True
The 2021 Techno and Formula Foil Asian Windsurfing Championships Oman,https://www.sailing.org.za/events/106895,2021-10-11,2021-10-16,08:00,15:00,Details,,,,,,,,,,,,106895,,,True
SASKZN Grand slam regatta -  Point Yacht Club,https://www.sailing.org.za/events/113225,2021-10-16,2021-10-17,10:00,15:30,Point Yacht Club,,,,,,,,,,,,113225,,,True
Round Robben Island,https://www.sailing.org.za/events/99723,2021-10-16,2021-10-17,08:00,15:00,Royal Cape Yacht Club,Keel Boat Event,,,,,,,,,,,99723,,,True
Mpumalanga Open Dinghy Regatta,https://www.sailing.org.za/events/116904,2021-10-23,2021-10-24,08:00,15:00,Witbank Yacht Club,,,,,,,,,,,,116904,,,True
505 KZN Regional Championship,https://www.sailing.org.za/events/117052,2021-10-23,2021-10-24,08:00,15:00,Sterkfontein Dam,Regional Championships,,,,,,,,,,,117052,,,True
KZN Region - TSL Challenge,https://www.sailing.org.za/events/115999,2021-10-23,2021-10-23,09:00,15:45,Henley Midmar Yacht Club,Team Sailing Events,,,,,,,,,,,115999,,,True
Cape 31 Race Day,https://www.sailing.org.za/events/99724,2021-10-23,2021-10-23,08:00,15:00,Royal Cape Yacht Club,Keel Boat Event,,,,,,,,,,,99724,,,True
TSL - MAC,https://www.sailing.org.za/events/109121,2021-10-23,2021-10-23,08:00,15:00,Milnerton Aquatic Club,Team Sailing Events,,,,,,,,,,,109121,,,True
MAC 12hr,https://www.sailing.org.za/events/99725,2021-10-24,2021-10-24,08:00,15:00,Milnerton Aquatic Club,Dinghy Event,,,,,,,,,,,99725,,,True
L26,https://www.sailing.org.za/events/115853,2021-10-29,2021-10-31,08:00,15:00,Lake Deneys Yacht Club,National Championships,,,,,,,,,,,115853,,,True
Double Cape Race,https://www.sailing.org.za/events/78815,2021-10-30,2021-10-31,08:00,15:00,Royal Cape Yacht Club,Keel Boat Event,,,,,,,,,,,78815,,,True
Hobie Tiger NR Provincials,https://www.sailing.org.za/events/108355,2021-11-06,2021-11-07,08:00,15:00,Aeolians Sailing Club,Regional Championships,,,,,,,,,,,108355,,,True
Application: For Appointment as a Safety Officer,https://www.sailing.org.za/events/120754,2021-11-12,2024-02-01,00:00,00:00,South African Sailing,Training,,,,,,,,,,,120754,,,True
LASA (Laser Association of South Africa) - 2021 Gauteng Laser Masters,https://www.sailing.org.za/events/118431,2021-11-13,2021-11-14,10:00,16:00,Benoni Sailing Club,,,,,,,,,,,,118431,,,True
2021 Gauteng Laser Masters,https://www.laser.org.za/events/118418,2021-11-13,2021-11-14,10:00,16:00,Benoni Sailing Club,,,,,,,,,,,,,laser_org_za,118418,True
NR Laser Masters,https://www.sailing.org.za/events/117464,2021-11-13,2021-11-14,08:00,15:00,Benoni Sailing Club,Regional Championships,,,,,,,,,,,117464,,,True
IOM Nationals,https://www.sailing.org.za/events/118983,2021-11-13,2021-11-14,08:00,15:00,Wemmerpan,National Championships,,,,,,,,,,,118983,,,True
Cape 31 Race Day,https://www.sailing.org.za/events/99726,2021-11-13,2021-11-13,08:00,15:00,Royal Cape Yacht Club,Keel Boat Event,,,,,,,,,,,99726,,,True
TSL - MAC,https://www.sailing.org.za/events/109122,2021-11-20,2021-11-20,08:00,15:00,Milnerton Aquatic Club,Team Sailing Events,,,,,,,,,,,109122,,,True
West Coast Offshore Race,https://www.sailing.org.za/events/78819,2021-11-26,2021-11-27,08:00,15:00,Royal Cape Yacht Club,Keel Boat Event,,,,,,,,,,,78819,,,True
KZN Region - TSL Interclub Challenge,https://www.sailing.org.za/events/122062,2021-11-27,2021-11-27,10:00,15:45,Henley Midmar Yacht Club,Team Sailing Events,,,,,,,,,,,122062,,,True
NRO Refresher Course,https://www.sailing.org.za/events/119477,2021-12-01,2021-12-01,17:30,19:30,Details,Training,,,,,,,,,,,119477,,,True
TSC Cape Classic # 2,https://www.sailing.org.za/events/101157,2021-12-04,2021-12-05,08:00,15:00,Theewater Sports Club,Dinghy Event,,,,,,,,,,,101157,,,True
Hobie 14 Free State Provincials,https://www.sailing.org.za/events/118982,2021-12-11,2021-12-12,08:00,15:00,Lake Deneys Yacht Club,Regional Championships,,,,,,,,,,,118982,,,True
Cape 31 Race Day,https://www.sailing.org.za/events/99728,2021-12-11,2021-12-11,08:00,15:00,Royal Cape Yacht Club,Keel Boat Event,,,,,,,,,,,99728,,,True
SA Sailing Youth Nationals,https://www.sailing.org.za/events/99732,2021-12-16,2021-12-21,08:00,15:00,Hermanus Yacht Club,National Championships,,,,,,,,,,,99732,,,True
Flying Fifteen National Championship,https://www.sailing.org.za/events/123658,2021-12-16,2021-12-19,08:30,16:00,Point Yacht Club,National Championships,,,,,,,,,,,123658,,,True
Mirror Nationals,https://www.sailing.org.za/events/99730,2021-12-17,2021-12-19,08:00,15:00,Theewater Sports Club,National Championships,,,,,,,,,,,99730,,,True
TSL - MAC,https://www.sailing.org.za/events/109123,2021-12-18,2021-12-18,08:00,15:00,Milnerton Aquatic Club,Team Sailing Events,,,,,,,,,,,109123,,,True
Henley Midmar Yacht Club - 2021 SA Sailing Open Masters National Championships,https://www.sailing.org.za/events/81704,2021-12-27,2021-12-30,09:00,15:00,Henley Midmar Yacht Club,National Championships,,,,,,,,,,,81704,,,True
SA Sailing Open Masters National Championships,https://www.hmyc.org.za/events/80838,2021-12-27,2021-12-30,09:00,15:00,Henley Midmar Yacht Club,National Championships,,,,,,,,,,,,www_hmyc_org_za,80838,True
Stadt 23 WC Champs,https://www.sailing.org.za/events/99731,2021-12-27,2021-12-29,08:00,15:00,Theewater Sports Club,Regional Championships,,,,,,,,,,,99731,,,True
Sonnet Nationals,https://www.sailing.org.za/events/99734,2021-12-27,2021-12-29,08:00,15:00,Zeekoe Vlei Yacht Club,National Championships,,,,,,,,,,,99734,,,True
Learn to Sail Camp,https://www.revolutionise.com.au/midlandsss/events/115850,2021-12-30,2021-12-30,08:00,08:00,4th January 2022 to 7th January 2022,,,,,,,,,,,,,revolutionise,115850,True
GP14 Nationals &amp; GLYC New Year Regatta,https://www.sailing.org.za/events/104336,2021-12-30,2022-01-02,08:00,15:00,George Lakes Yacht Club,National Championships,,,,,,,,,,,104336,,,True
Round Robben Island,https://www.sailing.org.za/events/99746,2022-01-15,2022-01-15,08:00,15:00,Royal Cape Yacht Club,,,,,,,,,,,,99746,,,True
PYC Bar Anniversary Mug,https://www.sailing.org.za/events/129343,2022-01-22,2022-01-23,09:30,16:30,Henley Midmar Yacht Club,,,,,,,,,,,,129343,,,True
SASKZN Grand slam regatta -  Henley Midmar Yacht Club,https://www.sailing.org.za/events/127867,2022-01-22,2022-01-23,09:30,16:30,Henley Midmar Yacht Club,,,,,,,,,,,,127867,,,True
HMYC Midlands Grand Slam Championships 2022,https://www.hmyc.org.za/events/84355,2022-01-22,2022-01-23,09:30,16:30,Henley Midmar Yacht Club,,,,,,,,,,,,,www_hmyc_org_za,84355,True
Optimist Sailing SA - 2022 Optimist Class provincial championships,https://www.sailing.org.za/events/121502,2022-01-22,2022-01-23,09:00,16:00,Henly Midmar Yacht Club,,,,,,,,,,,,121502,,,True
2022 Optimist Class provincial championships,https://www.revolutionise.com.au/optimistca/events/121160,2022-01-22,2022-01-23,09:00,16:00,Henly Midmar Yacht Club,,,,,,,,,,,,,revolutionise,121160,True
Cape 31 Race Day,https://www.sailing.org.za/events/99748,2022-01-22,2022-01-22,08:00,15:00,Royal Cape Yacht Club,,,,,,,,,,,,99748,,,True
Safety Boat Operators Course,https://www.revolutionise.com.au/sailingsatc/events/128449,2022-01-29,2022-01-30,09:00,16:00,[MARKED TO DELETE] (Marked to delete) Sailing SA Sail,Training,,,,,,,,,,,,revolutionise,128449,True
Port Owen River race,https://www.sailing.org.za/events/99749,2022-01-29,2022-01-30,08:00,15:00,Port Owen Yacht Club,Keel Boat Event,,,,,,,,,,,99749,,,True
KYC Interclub Regatta,https://www.sailing.org.za/events/111035,2022-01-29,2022-01-30,08:00,15:00,Knysna Yacht Club,Dinghy Event,,,,,,,,,,,111035,,,True
Sailing Youth World Championships 2021,https://www.sailing.org.za/events/66319,2022-02-01,2022-02-01,00:00,23:45,South African Sailing,Youth Events,,,,,,,,,,,66319,,,True
Cape 31 Race Day Invitational,https://www.sailing.org.za/events/99750,2022-02-03,2022-02-06,08:00,15:00,Royal Cape Yacht Club,Keel Boat Event,,,,,,,,,,,99750,,,True
HYC Cape Classic # 3,https://www.sailing.org.za/events/100055,2022-02-12,2022-02-13,08:00,15:00,Hermanus Yacht Club,Dinghy Event,,,,,,,,,,,100055,,,True
PYC Commodore&#039;s Cup 1,https://www.sailing.org.za/events/129344,2022-02-12,2022-02-12,14:00,17:30,Point Yacht Club,,,,,,,,,,,,129344,,,True
NRO Workshop,https://www.sailing.org.za/events/132262,2022-02-15,2022-02-15,17:30,19:30,Details,,,,,,,,,,,,132262,,,True
Mykonos Offshore,https://www.sailing.org.za/events/100056,2022-02-18,2022-02-19,08:00,15:00,Royal Cape Yacht Club,Keel Boat Event,,,,,,,,,,,100056,,,True
SASKZN Grandslam Rgatta - Richards Bay,https://www.sailing.org.za/events/127869,2022-02-19,2022-03-21,08:00,16:30,Zululand Yacht Club,,,,,,,,,,,,127869,,,True
SA Sailing NR Commodores Breakfast with Clubs and Classes,https://www.sailing.org.za/events/130134,2022-02-19,2022-02-19,08:30,12:00,Victoria Lake Club,Meetings,,,,,,,,,,,130134,,,True
KZN Region - TSL Interclub Challenge,https://www.sailing.org.za/events/129317,2022-02-20,2022-02-20,09:00,16:15,Henley Midmar Yacht Club,Team Sailing Events,,,,,,,,,,,129317,,,True
PYC Sigma Regatta,https://www.sailing.org.za/events/133641,2022-02-25,2022-02-27,09:00,16:00,Point Yacht Club,,,,,,,,,,,,133641,,,True
Hobie 14  Provincials,https://www.sailing.org.za/events/100057,2022-02-26,2022-02-27,08:00,15:00,Langebaan Yacht Club,Regional Championships,,,,,,,,,,,100057,,,True
Mossel Bay Sailing Club - Mossel Bay Inter Club Championships,https://www.sailing.org.za/events/111036,2022-02-26,2022-02-27,11:00,14:00,Munro Beach,,,,,,,,,,,,111036,,,True
Mossel Bay Inter Club Championships,https://www.revolutionise.com.au/mosselbaysc/events/111034,2022-02-26,2022-02-27,11:00,14:00,Mossel Bay Sailing Club,,,,,,,,,,,,,revolutionise,111034,True
Cape 31 Race Day,https://www.sailing.org.za/events/100059,2022-02-26,2022-02-26,08:00,15:00,Royal Cape Yacht Club,Keel Boat Event,,,,,,,,,,,100059,,,True
Admirals Regatta,https://www.sailing.org.za/events/100060,2022-03-04,2022-03-06,08:00,15:00,Hout Bay Yacht Club,Keel Boat Event,,,,,,,,,,,100060,,,True
SAYF L26 INTER-SCHOOLS REGATTA,https://www.sailing.org.za/events/133630,2022-03-05,2022-03-12,08:00,15:00,Sail Africa Youth Foundation,Keel Boat Event,,,,,,,,,,,133630,,,True
PYC Jonsson Cup,https://www.sailing.org.za/events/134032,2022-03-05,2022-03-05,14:00,17:30,Point Yacht Club,,,,,,,,,,,,134032,,,True
WC Calendar Meeting,https://www.sailing.org.za/events/132233,2022-03-07,2022-03-07,19:00,20:00,Details,,,,,,,,,,,,132233,,,True
TYC Sailing Centre - 2022 Open Dinghy North West Championships,https://www.sailing.org.za/events/129550,2022-03-12,2022-03-13,09:00,15:00,Transvaal Yacht Club,,,,,,,,,,,,129550,,,True
2022 Open Dinghy North West Championships,https://www.revolutionise.com.au/tycsailing/events/128635,2022-03-12,2022-03-13,09:00,15:00,Transvaal Yacht Club,,,,,,,,,,,,,revolutionise,128635,True
KZN Region - TSL Interclub Challenge,https://www.sailing.org.za/events/141667,2022-03-12,2022-03-12,08:30,15:45,Henley Midmar Yacht Club,Team Sailing Events,,,,,,,,,,,141667,,,True
Hobie Tiger Nationals,https://www.sailing.org.za/events/135134,2022-03-17,2022-03-20,08:00,15:00,Langebaan,National Championships,,,,,,,,,,,135134,,,True
Hunter Nationals,https://www.sailing.org.za/events/113922,2022-03-19,2022-03-21,08:00,15:00,Witbank Yacht Club,Keel Boat Event,,,,,,,,,,,113922,,,True
RNYC Memorial Regatta,https://www.sailing.org.za/events/133643,2022-03-26,2022-03-27,08:00,15:00,George Lakes Yacht Club,,,,,,,,,,,,133643,,,True
Eden District Inter Schools Regatta,https://www.sailing.org.za/events/104337,2022-03-26,2022-03-27,08:00,15:00,George Lakes Yacht Club,Dinghy Event,,,,,,,,,,,104337,,,True
Eastern Cape Championships,https://www.sailing.org.za/events/125712,2022-03-26,2022-03-27,08:00,15:00,Redhouse Yacht Club,Regional Championships,,,,,,,,,,,125712,,,True
Beach Club Regatta,https://www.sailing.org.za/events/133644,2022-04-01,2022-04-03,09:00,17:30,Point Yacht Club,,,,,,,,,,,,133644,,,True
Optimist Sailing SA - 2022 Optimist Selection Event,https://www.sailing.org.za/events/134697,2022-04-01,2022-04-03,09:00,15:00,Club Mykonos,,,,,,,,,,,,134697,,,True
2022 Optimist Selection Event,https://www.revolutionise.com.au/optimistca/events/134693,2022-04-01,2022-04-03,09:00,15:00,Club Mykonos,,,,,,,,,,,,,revolutionise,134693,True
MAC 24hr,https://www.sailing.org.za/events/101906,2022-04-02,2022-04-03,08:00,15:00,Milnerton Aquatic Club,Dinghy Event,,,,,,,,,,,101906,,,True
Hobie 14 Gauteng Provincial Championship,https://www.sailing.org.za/events/132107,2022-04-02,2022-04-03,08:00,15:00,Stillbaai Yacht Club,,,,,,,,,,,,132107,,,True
Easter Regatta,https://www.sailing.org.za/events/133645,2022-04-15,2022-04-18,09:00,16:30,Point Yacht Club,,,,,,,,,,,,133645,,,True
SA Sailing WC Dinghy Championships &amp; Mirror Nationals,https://www.sailing.org.za/events/132463,2022-04-15,2022-04-18,08:00,15:00,Theewater Sports Club,Regional Championships,,,,,,,,,,,132463,,,True
Henley Midmar Yacht Club - SA Sailing Soling Regional Regatta  2022,https://www.sailing.org.za/events/137796,2022-04-15,2022-04-17,09:30,16:30,Henley Midmar Yacht Club,,,,,,,,,,,,137796,,,True
Pretoria Sailing Club - Pretoria Sailing Club Charity Regatta,https://www.sailing.org.za/events/137672,2022-04-23,2022-04-24,10:30,15:00,Pretoria Sailing Club,,,,,,,,,,,,137672,,,True
Pretoria Sailing Club Charity Regatta,https://www.revolutionise.com.au/pretoriasc/events/135419,2022-04-23,2022-04-24,10:30,15:00,Pretoria Sailing Club,,,,,,,,,,,,,revolutionise,135419,True
LASA (Laser Association of South Africa) - 2022 ILCA National Championship,https://www.sailing.org.za/events/136946,2022-04-28,2022-05-01,00:00,23:59,Hermanus Yacht Club,,,,,,,,,,,,136946,,,True
2022 ILCA National Championship,https://www.laser.org.za/events/136793,2022-04-28,2022-05-01,00:00,23:59,Hermanus Yacht Club,,,,,,,,,,,,,laser_org_za,136793,True
Hobie 16 National Regatta,https://www.sailing.org.za/events/99729,2022-04-28,2022-05-01,08:00,15:00,Langebaan Yacht Club,National Championships,,,,,,,,,,,99729,,,True
Stadt 23 Nationals,https://www.sailing.org.za/events/135081,2022-04-28,2022-05-01,08:00,15:00,Theewater Sports Club,National Championships,,,,,,,,,,,135081,,,True
29er Nationals,https://www.sailing.org.za/events/140085,2022-04-28,2022-05-01,08:00,15:00,Mossel Bay Sailing Club,National Championships,,,,,,,,,,,140085,,,True
Mossel Bay Sailing Club - 2021 29er Nationals Championships,https://www.sailing.org.za/events/139161,2022-04-28,2022-05-01,09:00,12:00,Mossel Bay Sailing Club,National Championships,,,,,,,,,,,139161,,,True
29er National Championships 2021,https://www.revolutionise.com.au/mosselbaysc/events/133626,2022-04-28,2022-05-01,09:00,12:00,Mossel Bay Sailing Club,National Championships,,,,,,,,,,,,revolutionise,133626,True
Dart 18 SH Gauteng Provincials,https://www.sailing.org.za/events/135676,2022-04-30,2022-05-02,08:00,15:00,Stilbaai Yacht Club,Regional Championships,,,,,,,,,,,135676,,,True
Safety Boat Operators Course,https://www.sailing.org.za/events/140052,2022-05-14,2022-05-15,09:00,16:00,Pretoria Sailing Club,Training,,,,,,,,,,,140052,,,True
Dragonfly Gauteng Regionals,https://www.sailing.org.za/events/141657,2022-05-14,2022-05-15,08:00,15:00,Stilbaai Yacht Club,Regional Championships,,,,,,,,,,,141657,,,True
Vasco Da Gama Ocean Race 2022,https://www.sailing.org.za/events/133523,2022-05-22,2022-05-25,09:55,15:30,Point Yacht Club,Keel Boat Event,,,,,,,,,,,133523,,,True
Covid Event Management Authorisation,https://www.sailing.org.za/events/71178,2022-06-01,2023-01-01,00:00,00:00,South African Sailing,,,,,,,,,,,,71178,,,True
Youth Regatta,https://www.sailing.org.za/events/139334,2022-06-11,2022-06-12,08:00,15:00,Royal Cape Yacht Club,,,,,,,,,,,,139334,,,True
SASKZN Grandslam Regatta - Point Yacht Club,https://www.sailing.org.za/events/138415,2022-06-16,2022-06-19,08:00,16:30,Point Yacht Club,,,,,,,,,,,,138415,,,True
SA Sailing WC AGM,https://www.sailing.org.za/events/141527,2022-06-21,2022-06-21,18:00,19:30,Royal Cape Yacht Club,,,,,,,,,,,,141527,,,True
SA Sailing NR AGM,https://www.sailing.org.za/events/142078,2022-06-25,2022-06-25,14:30,16:30,Victoria Lake Club,Meetings,,,,,,,,,,,142078,,,True
Point Yacht Club - MSC Week 2022,https://www.sailing.org.za/events/144217,2022-07-02,2022-07-08,08:00,21:00,Point Yacht Club,,,,,,,,,,,,144217,,,True
J22 Class Association South Africa - Marriott  J22 Class World Championships 2022,https://www.sailing.org.za/events/143378,2022-07-02,2022-07-08,09:00,20:00,Point Yacht Club,,,,,,,,,,,,143378,,,True
Marriott  J22 Class World Championships 2022,https://www.j22.co.za/events/60814,2022-07-02,2022-07-08,09:00,20:00,Point Yacht Club,,,,,,,,,,,,,www_j22_co_za,60814,True
Safety Boat Operators Course,https://www.sailing.org.za/events/122203,2022-07-30,2022-07-31,09:00,16:00,Lake Deneys Yacht Club,Training,,,,,,,,,,,122203,,,True
TUKS Team Racing,https://www.sailing.org.za/events/148935,2022-07-30,2022-07-31,09:00,15:45,Pretoria Sailing Club,Dinghy Event,,,,,,,,,,,148935,,,True
Expression of interest 2024 Youth Worlds Selection,https://www.sailing.org.za/events/189024,2022-08-01,2023-12-31,09:00,09:00,South African Sailing,Youth Events,,,,,,,,,,,189024,,,True
J22 North Vaal Regional Championships,https://www.sailing.org.za/events/148939,2022-08-06,2022-08-09,09:00,20:00,Lake Deneys Yacht Club,Regional Championships,,,,,,,,,,,148939,,,True
SASNR Grand slam regatta - LDYC,https://www.sailing.org.za/events/148937,2022-08-06,2022-08-09,09:30,16:30,Lake Deneys Yacht Club,Keel Boat Event,,,,,,,,,,,148937,,,True
Endurance Race,https://www.sailing.org.za/events/148944,2022-08-13,2022-08-13,08:00,18:30,Pennant Nine Yacht Club,Keel Boat Event,,,,,,,,,,,148944,,,True
RCYC Ladies Race,https://www.sailing.org.za/events/139335,2022-08-13,2022-08-13,08:00,15:00,Royal Cape Yacht Club,,,,,,,,,,,,139335,,,True
Lipton Cup Challenge,https://www.sailing.org.za/events/139339,2022-08-17,2022-08-21,08:00,15:00,False Bay Yacht Club,,,,,,,,,,,,139339,,,True
"Pretoria Sailing Club - PSC Youth Regatta, including Dabchick  Provincials and Optimist GP1",https://www.sailing.org.za/events/150274,2022-08-20,2022-08-21,11:00,14:30,Pretoria Sailing Club,Regional Championships,,,,,,,,,,,150274,,,True
"PSC Youth Regatta, including Dabchick  Provincials and Optimist GP1",https://www.revolutionise.com.au/pretoriasc/events/150233,2022-08-20,2022-08-21,11:00,14:30,Pretoria Sailing Club,,,,,,,,,,,,,revolutionise,150233,True
Hobie 14 Free State Regional Champs,https://www.sailing.org.za/events/148950,2022-08-27,2022-08-28,08:00,15:00,Lake Deneys Yacht Club,Regional Championships,,,,,,,,,,,148950,,,True
"Pretoria Sailing Club - Finn Winter Challenge, Flying Dutchman v Nijmwegen Trophy, 5o5 and GP 14",https://www.sailing.org.za/events/150384,2022-08-27,2022-08-28,08:30,14:30,Pretoria Sailing Club,,,,,,,,,,,,150384,,,True
"Finn Winter Challenge, Flying Dutchman v Nijmwegen Trophy, 5o5 and GP 14 Highveld Champion",https://www.revolutionise.com.au/pretoriasc/events/150334,2022-08-27,2022-08-28,08:30,14:30,Pretoria Sailing Club,,,,,,,,,,,,,revolutionise,150334,True
Point Yacht Club - Women&#039;s Day Keelboat Race,https://www.sailing.org.za/events/153239,2022-08-27,2022-08-27,09:00,16:30,Point Yacht Club,Keel Boat Event,,,,,,,,,,,153239,,,True
SA Sailing National AGM,https://www.sailing.org.za/events/147611,2022-08-29,2022-08-29,18:00,19:00,Details,,,,,,,,,,,,147611,,,True
Stilbaai Yacht Club - 2022 Gauteng DINGHY Provincial Championship,https://www.sailing.org.za/events/154154,2022-09-03,2022-09-04,08:00,17:00,Stilbaai Yacht Club,,,,,,,,,,,,154154,,,True
Gauteng Dinghy Provincial Championships/Dolphin Regionals/29er Regionals,https://www.sailing.org.za/events/148954,2022-09-03,2022-09-04,08:00,15:00,Stillbaai Yacht Club,Regional Championships,,,,,,,,,,,148954,,,True
DF 95 Nationals,https://www.sailing.org.za/events/135129,2022-09-08,2022-09-11,08:00,15:00,North End Lake Qgeberha,National Championships,,,,,,,,,,,135129,,,True
Zeekoe Vlei Yacht Club - Cape Classic Regatta,https://www.sailing.org.za/events/155975,2022-09-10,2022-09-12,09:00,00:00,Zeekoe Vlei Yacht Club,,,,,,,,,,,,155975,,,True
Cape Classic Regatta,https://www.revolutionise.com.au/zeekoevleiyc/events/153070,2022-09-10,2022-09-11,09:00,23:45,Zeekoe Vlei Yacht Club,,,,,,,,,,,,,revolutionise,153070,True
Big John 25 Hour,https://www.sailing.org.za/events/148955,2022-09-10,2022-09-11,09:00,15:45,Lake Deneys Yacht Club,Keel Boat Event,,,,,,,,,,,148955,,,True
Cape Point Challenge,https://www.sailing.org.za/events/139341,2022-09-11,2022-09-11,08:00,15:00,Royal Cape Yacht Club,,,,,,,,,,,,139341,,,True
KZN Region - TSL Open,https://www.sailing.org.za/events/148652,2022-09-17,2022-09-18,10:00,15:45,Henley Midmar Yacht Club,Team Sailing Events,,,,,,,,,,,148652,,,True
Spring Regatta,https://www.sailing.org.za/events/139342,2022-09-17,2022-09-18,08:00,15:00,False Bay Yacht Club,,,,,,,,,,,,139342,,,True
Hobie 16 Free State Regionals,https://www.sailing.org.za/events/148958,2022-09-17,2022-09-18,08:00,15:00,Lake Deneys Yacht Club,Regional Championships,,,,,,,,,,,148958,,,True
Gauteng Finn and 505 Regionals,https://www.sailing.org.za/events/155011,2022-09-17,2022-09-18,08:00,15:00,Aeolians Sailing Club,Regional Championships,,,,,,,,,,,155011,,,True
National Race Officer Workshop,https://www.sailing.org.za/events/147810,2022-09-20,2022-09-20,17:30,20:30,Details,Training,,,,,,,,,,,147810,,,True
Keelboat Week,https://www.sailing.org.za/events/148959,2022-09-23,2022-09-25,00:00,17:00,Deneysville Aquatic Club,National Championships,,,,,,,,,,,148959,,,True
Henley Midmar Yacht Club - SA Sailing Dart Double handed National Championships,https://www.sailing.org.za/events/154272,2022-09-23,2022-09-25,09:00,16:30,Henley Midmar Yacht Club,National Championships,,,,,,,,,,,154272,,,True
SA Sailing Dart Double Handed National Championships 2022,https://www.hmyc.org.za/events/154264,2022-09-23,2022-09-25,09:00,16:30,Henley Midmar Yacht Club,National Championships,,,,,,,,,,,,www_hmyc_org_za,154264,True
Optimist Sailing SA - 2022 Optimist African Championships,https://www.sailing.org.za/events/153343,2022-09-24,2022-10-01,08:00,16:00,Club Mykonos,,,,,,,,,,,,153343,,,True
2022 Optimist African Championships,https://www.revolutionise.com.au/optimistca/events/153342,2022-09-24,2022-10-01,08:00,16:00,Club Mykonos,,,,,,,,,,,,,revolutionise,153342,True
Henley Midmar Yacht Club - KZN Hunter Regional Championships,https://www.sailing.org.za/events/154280,2022-09-24,2022-09-25,07:00,16:30,Henley Midmar Yacht Club,National Championships,,,,,,,,,,,154280,,,True
SA Sailing Hunter KZN Regional Championships 2022,https://www.hmyc.org.za/events/154278,2022-09-24,2022-09-25,09:00,16:30,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,,www_hmyc_org_za,154278,True
Spring Regatta,https://www.sailing.org.za/events/141978,2022-09-24,2022-09-25,08:00,15:00,False Bay Yacht Club,,,,,,,,,,,,141978,,,True
Mossel Bay Race,https://www.sailing.org.za/events/139343,2022-09-29,2022-10-02,08:00,15:00,False Bay Yacht Club,,,,,,,,,,,,139343,,,True
RPL Race Officers Training Programme,https://www.sailing.org.za/events/143645,2022-10-01,2023-10-01,09:00,09:00,South African Sailing,National Championships,,,,,,,,,,,143645,,,True
Instruman Mpumalanga Open Dinghy Champs,https://www.sailing.org.za/events/151432,2022-10-01,2022-10-02,08:00,15:00,Witbank Yacht Club,Dinghy Event,,,,,,,,,,,151432,,,True
MAC 12hr,https://www.sailing.org.za/events/139346,2022-10-01,2022-10-01,08:00,20:00,Milnerton Aquatic Club,,,,,,,,,,,,139346,,,True
Team Sailing League KZN Regionals,https://www.sailing.org.za/events/253651,2022-10-03,2022-10-04,09:00,09:00,Point Yacht Club,Regional Championships,,,,,,,,,,,253651,,,True
Night Race GP6,https://www.sailing.org.za/events/148963,2022-10-08,2022-10-09,09:00,15:45,Lake Deneys Yacht Club,Keel Boat Event,,,,,,,,,,,148963,,,True
Tour de Vlei,https://www.sailing.org.za/events/139345,2022-10-08,2022-10-09,08:00,15:00,Vogelvlei Yacht Club,,,,,,,,,,,,139345,,,True
GLYC Interclub,https://www.sailing.org.za/events/139347,2022-10-08,2022-10-09,08:00,15:00,George Lakes Yacht Club,,,,,,,,,,,,139347,,,True
Ladies&#039; Round-the-Island Race,https://www.sailing.org.za/events/148982,2022-10-09,2022-10-09,08:00,18:30,Lake Deneys Yacht Club,,,,,,,,,,,,148982,,,True
DF95 WC Regionals,https://www.sailing.org.za/events/148370,2022-10-15,2022-10-16,08:00,15:00,Theewater Sports Club,Regional Championships,,,,,,,,,,,148370,,,True
SA Sailing Durban Meet Up,https://www.sailing.org.za/events/144520,2022-10-21,2022-10-21,17:00,18:00,Point Yacht Club,Meetings,,,,,,,,,,,144520,,,True
Henley Midmar Yacht Club - SA Sailing Soling &amp; Double-handed Dart KZN Regional Championships 202,https://www.sailing.org.za/events/159025,2022-10-22,2022-10-23,08:00,17:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,159025,,,True
